1 0.0000000e+000 -2.3560040e+000
2 0.0000000e+000 -1.1903893e+001
3 0.0000000e+000 -1.4335183e+001
4 0.0000000e+000 -1.6641098e+001
5 0.0000000e+000 -1.9236921e+001
6 0.0000000e+000 -2.1863566e+001
7 0.0000000e+000 -2.4545919e+001
8 0.0000000e+000 -2.7609303e+001
9 0.0000000e+000 -3.1040995e+001
10 0.0000000e+000 -3.4894053e+001
11 0.0000000e+000 -3.9140184e+001
12 0.0000000e+000 -4.3540860e+001
13 0.0000000e+000 -4.7846401e+001
14 0.0000000e+000 -5.1772312e+001
15 0.0000000e+000 -5.5048615e+001
16 0.0000000e+000 -5.7542329e+001
17 0.0000000e+000 -5.9339710e+001
18 0.0000000e+000 -6.0650385e+001
19 0.0000000e+000 -6.1708099e+001
20 0.0000000e+000 -6.2720668e+001
21 0.0000000e+000 -6.3828567e+001
22 0.0000000e+000 -6.5080197e+001
23 0.0000000e+000 -6.6444376e+001
24 0.0000000e+000 -6.7842267e+001
25 0.0000000e+000 -6.9199780e+001
26 0.0000000e+000 -7.0486191e+001
27 0.0000000e+000 -7.1712483e+001
28 0.0000000e+000 -7.2905937e+001
29 0.0000000e+000 -7.4090364e+001
30 0.0000000e+000 -7.5270205e+001
31 0.0000000e+000 -7.6433385e+001
32 0.0000000e+000 -7.7555972e+001
33 0.0000000e+000 -7.8609495e+001
34 0.0000000e+000 -7.9573033e+001
35 0.0000000e+000 -8.0436001e+001
36 0.0000000e+000 -8.1199291e+001
37 0.0000000e+000 -8.1857838e+001
38 0.0000000e+000 -8.2429302e+001
39 0.0000000e+000 -8.2931098e+001
40 0.0000000e+000 -8.3375172e+001
41 0.0000000e+000 -8.3770380e+001
42 0.0000000e+000 -8.4121692e+001
43 0.0000000e+000 -8.4433082e+001
44 0.0000000e+000 -8.4706574e+001
45 0.0000000e+000 -8.4944694e+001
46 0.0000000e+000 -8.5149900e+001
47 0.0000000e+000 -8.5325346e+001
48 0.0000000e+000 -8.5474407e+001
49 0.0000000e+000 -8.5600989e+001
50 0.0000000e+000 -8.5708820e+001
51 0.0000000e+000 -8.5801285e+001
52 0.0000000e+000 -8.5881353e+001
53 0.0000000e+000 -8.5951562e+001
54 0.0000000e+000 -8.6014190e+001
55 0.0000000e+000 -8.6070672e+001
56 0.0000000e+000 -8.6122010e+001
