1 0.0000000e+000 -1.1239500e+001
2 0.0000000e+000 -8.8792679e+000
3 0.0000000e+000 -1.0120687e+001
4 0.0000000e+000 -1.1502275e+001
5 0.0000000e+000 -1.2555759e+001
6 0.0000000e+000 -1.3096040e+001
7 0.0000000e+000 -1.3035395e+001
8 0.0000000e+000 -1.2417328e+001
9 0.0000000e+000 -1.1457467e+001
10 0.0000000e+000 -1.0387972e+001
11 0.0000000e+000 -9.3360609e+000
12 0.0000000e+000 -8.3879771e+000
13 0.0000000e+000 -7.5714669e+000
14 0.0000000e+000 -6.9084153e+000
15 0.0000000e+000 -6.4050613e+000
16 0.0000000e+000 -6.0545074e+000
17 0.0000000e+000 -5.8388681e+000
18 0.0000000e+000 -5.7303266e+000
19 0.0000000e+000 -5.7009647e+000
20 0.0000000e+000 -5.7263812e+000
21 0.0000000e+000 -5.7849448e+000
22 0.0000000e+000 -5.8612248e+000
23 0.0000000e+000 -5.9418491e+000
24 0.0000000e+000 -6.0116894e+000
25 0.0000000e+000 -6.0614618e+000
26 0.0000000e+000 -6.0869143e+000
27 0.0000000e+000 -6.0886060e+000
28 0.0000000e+000 -6.0731167e+000
29 0.0000000e+000 -6.0517331e+000
30 0.0000000e+000 -6.0356880e+000
31 0.0000000e+000 -6.0353559e+000
32 0.0000000e+000 -6.0560557e+000
33 0.0000000e+000 -6.0996871e+000
34 0.0000000e+000 -6.1635361e+000
35 0.0000000e+000 -6.2417336e+000
36 0.0000000e+000 -6.3268491e+000
37 0.0000000e+000 -6.4094563e+000
38 0.0000000e+000 -6.4844564e+000
39 0.0000000e+000 -6.5494054e+000
40 0.0000000e+000 -6.6034649e+000
41 0.0000000e+000 -6.6474674e+000
42 0.0000000e+000 -6.6829284e+000
43 0.0000000e+000 -6.7119118e+000
44 0.0000000e+000 -6.7362712e+000
45 0.0000000e+000 -6.7578353e+000
46 0.0000000e+000 -6.7776963e+000
47 0.0000000e+000 -6.7968092e+000
48 0.0000000e+000 -6.8154087e+000
49 0.0000000e+000 -6.8337452e+000
50 0.0000000e+000 -6.8515727e+000
51 0.0000000e+000 -6.8688813e+000
52 0.0000000e+000 -6.8853396e+000
53 0.0000000e+000 -6.9009179e+000
54 0.0000000e+000 -6.9153057e+000
55 0.0000000e+000 -6.9285661e+000
56 0.0000000e+000 -6.9404867e+000
57 0.0000000e+000 -6.9512001e+000
58 0.0000000e+000 -6.9605429e+000
59 0.0000000e+000 -6.9687796e+000
60 0.0000000e+000 -6.9758540e+000
61 0.0000000e+000 -6.9819821e+000
62 0.0000000e+000 -6.9871375e+000
63 0.0000000e+000 -6.9915903e+000
64 0.0000000e+000 -6.9953407e+000
65 0.0000000e+000 -6.9986642e+000
66 0.0000000e+000 -7.0015464e+000
67 0.0000000e+000 -7.0042374e+000
68 0.0000000e+000 -7.0066879e+000
69 0.0000000e+000 -7.0090872e+000
70 0.0000000e+000 -7.0113360e+000
71 0.0000000e+000 -7.0135945e+000
72 0.0000000e+000 -7.0157269e+000
73 0.0000000e+000 -7.0178570e+000
74 0.0000000e+000 -7.0198335e+000
75 0.0000000e+000 -7.0217630e+000
76 0.0000000e+000 -7.0234921e+000
77 0.0000000e+000 -7.0251402e+000
78 0.0000000e+000 -7.0265667e+000
79 0.0000000e+000 -7.0279098e+000
80 0.0000000e+000 -7.0290323e+000
81 0.0000000e+000 -7.0300897e+000
82 0.0000000e+000 -7.0309538e+000
83 0.0000000e+000 -7.0317895e+000
84 0.0000000e+000 -7.0324674e+000
85 0.0000000e+000 -7.0331534e+000
86 0.0000000e+000 -7.0337123e+000
87 0.0000000e+000 -7.0343066e+000
88 0.0000000e+000 -7.0347966e+000
89 0.0000000e+000 -7.0353401e+000
90 0.0000000e+000 -7.0357885e+000
91 0.0000000e+000 -7.0362929e+000
92 0.0000000e+000 -7.0367013e+000
93 0.0000000e+000 -7.0371630e+000
94 0.0000000e+000 -7.0375216e+000
95 0.0000000e+000 -7.0379306e+000
96 0.0000000e+000 -7.0382341e+000
97 0.0000000e+000 -7.0385868e+000
98 0.0000000e+000 -7.0388329e+000
99 0.0000000e+000 -7.0391277e+000
100 0.0000000e+000 -7.0393210e+000
101 0.0000000e+000 -7.0395664e+000
102 0.0000000e+000 -7.0397147e+000
103 0.0000000e+000 -7.0399217e+000
104 0.0000000e+000 -7.0400376e+000
105 0.0000000e+000 -7.0402175e+000
106 0.0000000e+000 -7.0403099e+000
107 0.0000000e+000 -7.0404697e+000
108 0.0000000e+000 -7.0405440e+000
109 0.0000000e+000 -7.0406878e+000
110 0.0000000e+000 -7.0407485e+000
111 0.0000000e+000 -7.0408803e+000
112 0.0000000e+000 -7.0409292e+000
113 0.0000000e+000 -7.0410497e+000
114 0.0000000e+000 -7.0410865e+000
115 0.0000000e+000 -7.0411944e+000
116 0.0000000e+000 -7.0412185e+000
117 0.0000000e+000 -7.0413144e+000
118 0.0000000e+000 -7.0413275e+000
119 0.0000000e+000 -7.0414136e+000
120 0.0000000e+000 -7.0414173e+000
121 0.0000000e+000 -7.0414948e+000
122 0.0000000e+000 -7.0414902e+000
123 0.0000000e+000 -7.0415603e+000
124 0.0000000e+000 -7.0415491e+000
125 0.0000000e+000 -7.0416137e+000
126 0.0000000e+000 -7.0415984e+000
127 0.0000000e+000 -7.0416599e+000
128 0.0000000e+000 -7.0416418e+000
129 0.0000000e+000 -7.0417002e+000
130 0.0000000e+000 -7.0416784e+000
131 0.0000000e+000 -7.0417333e+000
132 0.0000000e+000 -7.0417080e+000
133 0.0000000e+000 -7.0417605e+000
134 0.0000000e+000 -7.0417338e+000
135 0.0000000e+000 -7.0417853e+000
136 0.0000000e+000 -7.0417569e+000
137 0.0000000e+000 -7.0418061e+000
138 0.0000000e+000 -7.0417750e+000
139 0.0000000e+000 -7.0418218e+000
140 0.0000000e+000 -7.0417890e+000
141 0.0000000e+000 -7.0418354e+000
142 0.0000000e+000 -7.0418027e+000
143 0.0000000e+000 -7.0418487e+000
144 0.0000000e+000 -7.0418149e+000
145 0.0000000e+000 -7.0418600e+000
146 0.0000000e+000 -7.0418250e+000
147 0.0000000e+000 -7.0418696e+000
148 0.0000000e+000 -7.0418348e+000
149 0.0000000e+000 -7.0418799e+000
150 0.0000000e+000 -7.0418450e+000
151 0.0000000e+000 -7.0418894e+000
152 0.0000000e+000 -7.0418530e+000
153 0.0000000e+000 -7.0418961e+000
154 0.0000000e+000 -7.0418585e+000
155 0.0000000e+000 -7.0419007e+000
156 0.0000000e+000 -7.0418629e+000
157 0.0000000e+000 -7.0419053e+000
158 0.0000000e+000 -7.0418673e+000
159 0.0000000e+000 -7.0419090e+000
160 0.0000000e+000 -7.0418700e+000
161 0.0000000e+000 -7.0419106e+000
162 0.0000000e+000 -7.0418709e+000
163 0.0000000e+000 -7.0419111e+000
164 0.0000000e+000 -7.0418715e+000
165 0.0000000e+000 -7.0419129e+000
166 0.0000000e+000 -7.0418747e+000
167 0.0000000e+000 -7.0419162e+000
168 0.0000000e+000 -7.0418773e+000
169 0.0000000e+000 -7.0419177e+000
170 0.0000000e+000 -7.0418784e+000
171 0.0000000e+000 -7.0419190e+000
172 0.0000000e+000 -7.0418804e+000
173 0.0000000e+000 -7.0419215e+000
174 0.0000000e+000 -7.0418828e+000
175 0.0000000e+000 -7.0419232e+000
176 0.0000000e+000 -7.0418839e+000
177 0.0000000e+000 -7.0419240e+000
178 0.0000000e+000 -7.0418850e+000
179 0.0000000e+000 -7.0419257e+000
180 0.0000000e+000 -7.0418873e+000
181 0.0000000e+000 -7.0419279e+000
182 0.0000000e+000 -7.0418887e+000
183 0.0000000e+000 -7.0419281e+000
184 0.0000000e+000 -7.0418882e+000
185 0.0000000e+000 -7.0419275e+000
186 0.0000000e+000 -7.0418882e+000
187 0.0000000e+000 -7.0419279e+000
188 0.0000000e+000 -7.0418888e+000
189 0.0000000e+000 -7.0419280e+000
190 0.0000000e+000 -7.0418882e+000
191 0.0000000e+000 -7.0419266e+000
192 0.0000000e+000 -7.0418867e+000
193 0.0000000e+000 -7.0419254e+000
194 0.0000000e+000 -7.0418861e+000
195 0.0000000e+000 -7.0419251e+000
196 0.0000000e+000 -7.0418858e+000
197 0.0000000e+000 -7.0419242e+000
198 0.0000000e+000 -7.0418845e+000
199 0.0000000e+000 -7.0419226e+000
200 0.0000000e+000 -7.0418833e+000
201 0.0000000e+000 -7.0419219e+000
